21.2682 	EXP 	New trial (rep=0, index=3): {'animal_image': 'dog1.jpg', 'animal_type': 'dog', 'expected_answer': 'd'}
21.2684 	EXP 	window1: recordFrameIntervals = False
21.2829 	EXP 	correct_feedback: autoDraw = False
21.2829 	EXP 	correct_feedback: autoDraw = False
21.2829 	EXP 	timeout_feedback: autoDraw = False
21.2829 	EXP 	wrong_feedback: autoDraw = False
21.2951 	EXP 	window1: recordFrameIntervals = False
21.7623 	EXP 	stimulus: image = 'dog1.jpg'
21.7837 	EXP 	stimulus: autoDraw = True
22.5586 	DATA 	Keypress: d
22.5768 	EXP 	stimulus: autoDraw = False
22.5768 	EXP 	correct_feedback: autoDraw = True
24.5636 	EXP 	New trial (rep=0, index=4): {'animal_image': 'dog2.jpg', 'animal_type': 'dog', 'expected_answer': 'd'}
24.5639 	EXP 	window1: recordFrameIntervals = False
24.5770 	EXP 	correct_feedback: autoDraw = False
24.5770 	EXP 	correct_feedback: autoDraw = False
24.5770 	EXP 	timeout_feedback: autoDraw = False
24.5770 	EXP 	wrong_feedback: autoDraw = False
24.5832 	EXP 	window1: recordFrameIntervals = False
25.0552 	EXP 	stimulus: image = 'dog2.jpg'
25.0777 	EXP 	stimulus: autoDraw = True
27.0914 	EXP 	stimulus: autoDraw = False
27.0914 	EXP 	timeout_feedback: autoDraw = True
27.0914 	EXP 	wrong_feedback: autoDraw = True
28.2621 	DATA 	Keypress: escape
28.7330 	EXP 	window1: mouseVisible = True
