trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,animal_image,animal_type,expected_answer,intro_text.started,intro_dismiss.started,intro_dismiss.keys,intro_dismiss.rt,ISI.started,stimulus.started,response.started,response.keys,response.corr,response.rt,wrong_feedback.started,wrong_feedback.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,8.332556699999259,8.332556699999259,space,0.6924231000011787,,,,,,,,,894794,001,2022-07-03_04h04.56.327,file6,2022.2.0,59.98343257720921,
,,,,,,,,,,,0.02054860000498593,9.591381899997941,9.591381899997941,c,0,0.931936000008136,10.543762599991169,12.55624700000044,,,,,,,
