21.5519 	EXP 	rtmess: autoDraw = True
21.5519 	EXP 	acmess: autoDraw = True
24.5169 	EXP 	New trial (rep=0, index=2): {'animal_image': 'dog2.jpg', 'animal_type': 'dog', 'expected_answer': 'd'}
24.5171 	EXP 	window1: recordFrameIntervals = False
24.5331 	EXP 	rtmess: autoDraw = False
24.5331 	EXP 	acmess: autoDraw = False
24.5571 	EXP 	window1: recordFrameIntervals = False
25.0124 	EXP 	stimulus: image = 'dog2.jpg'
25.0124 	EXP 	stimulus: autoDraw = True
26.4688 	DATA 	Keypress: c
26.4757 	EXP 	stimulus: autoDraw = False
26.4757 	EXP 	text: height = 0.05
26.4757 	EXP 	text: height = 0.05
26.4757 	EXP 	text: height = 0.05
26.4757 	EXP 	text: text = 'Wrong!'
26.4757 	EXP 	text: autoDraw = True
28.5067 	EXP 	text: autoDraw = False
28.5067 	EXP 	rtmess: height = 0.05
28.5067 	EXP 	rtmess: height = 0.05
28.5067 	EXP 	rtmess: height = 0.05
28.5067 	EXP 	rtmess: text = 'Your mean RT is: 1.6750043000016983'
28.5067 	EXP 	acmess: height = 0.05
28.5067 	EXP 	acmess: height = 0.05
28.5067 	EXP 	acmess: height = 0.05
28.5067 	EXP 	acmess: text = 'Your mean accuracy is: 0.6666666666666666'
28.5067 	EXP 	rtmess: autoDraw = True
28.5067 	EXP 	acmess: autoDraw = True
31.4567 	EXP 	New trial (rep=0, index=3): {'animal_image': 'cat4.jpg', 'animal_type': 'cat', 'expected_answer': 'c'}
31.4569 	EXP 	window1: recordFrameIntervals = False
31.4739 	EXP 	rtmess: autoDraw = False
31.4739 	EXP 	acmess: autoDraw = False
31.4918 	EXP 	window1: recordFrameIntervals = False
31.7414 	DATA 	Keypress: escape
32.3695 	EXP 	window1: mouseVisible = True
